DOMAINVALUE	STRATUM	ID	X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	LABEL
2	1*1*1*1*1*1	1771	1	1	1	1	1	1	13	25	21	15	1
2	1*1*1*1*1*1	1782	1	1	1	1	1	1	14	22	26	4	1
2	1*2*1*1*1*1	1761	1	2	1	1	1	1	22	25	24	13	1
2	1*2*1*1*1*1	1720	1	2	1	1	1	1	26	32	41	16	1
2	1*2*1*1*1*1	1607	1	2	1	1	1	1	60	36	58	30	1
2	1*2*1*1*1*1	1767	1	2	1	1	1	1	31	25	14	9	1
2	1*2*1*1*1*1	1690	1	2	1	1	1	1	33	35	43	21	1
2	1*2*1*1*1*1	1686	1	2	1	1	1	1	31	36	40	29	1
2	1*2*1*1*1*1	1645	1	2	1	1	1	1	43	59	38	18	1
2	1*2*1*2*1*1	1696	1	2	1	2	1	1	44	25	37	22	1
2	1*2*2*1*1*1	1558	1	2	2	1	1	1	61	55	64	32	1
2	10*1*1*1*1*1	216	10	1	1	1	1	1	933	1067	1187	588	2
2	10*1*1*1*1*1	218	10	1	1	1	1	1	945	920	1131	765	2
2	10*1*1*1*1*1	215	10	1	1	1	1	1	828	835	1474	665	2
2	10*1*1*1*1*1	220	10	1	1	1	1	1	863	1030	1288	529	2
2	10*1*1*1*1*1	222	10	1	1	1	1	1	858	1060	1139	614	2
2	10*1*1*1*1*1	232	10	1	1	1	1	1	843	1101	1301	339	2
2	10*1*1*1*1*2	228	10	1	1	1	1	2	838	990	1339	444	3
2	10*1*1*1*1*2	201	10	1	1	1	1	2	824	1130	1377	680	3
2	10*1*1*1*1*2	179	10	1	1	1	1	2	1024	1293	1449	607	3
2	10*1*1*1*1*2	214	10	1	1	1	1	2	897	1148	1209	548	3
2	10*1*1*1*2*1	176	10	1	1	1	2	1	939	1103	1578	839	3
2	10*1*1*1*2*1	213	10	1	1	1	2	1	681	877	1264	999	3
2	10*1*1*1*2*1	208	10	1	1	1	2	1	923	1035	1237	719	3
2	10*1*2*1*1*1	190	10	1	2	1	1	1	1048	1166	1442	571	3
2	10*1*2*1*1*1	203	10	1	2	1	1	1	934	1082	1475	508	3
2	10*1*2*1*1*2	204	10	1	2	1	1	2	998	1239	1190	537	3
2	10*1*2*1*1*2	211	10	1	2	1	1	2	1087	1188	1178	439	3
2	10*1*2*1*2*1	202	10	1	2	1	2	1	1043	1140	1322	496	2
2	10*1*2*1*2*1	229	10	1	2	1	2	1	902	927	1224	550	2
2	10*1*2*1*2*2	174	10	1	2	1	2	2	1093	1461	1418	545	3
2	10*1*2*1*2*2	177	10	1	2	1	2	2	1275	1237	1333	592	3
2	10*1*2*1*2*2	230	10	1	2	1	2	2	911	909	1124	656	3
2	10*1*3*1*2*2	223	10	1	3	1	2	2	901	1015	1161	572	2
2	10*2*2*1*1*1	206	10	2	2	1	1	1	1002	1088	1200	640	3
2	10*2*2*1*2*1	194	10	2	2	1	2	1	984	1156	1410	628	3
2	10*2*2*1*2*1	195	10	2	2	1	2	1	926	1022	1289	928	3
2	10*2*2*3*2*1	227	10	2	2	3	2	1	958	1063	1016	597	2
2	10*2*3*1*2*1	181	10	2	3	1	2	1	945	1185	1570	662	3
2	10*2*3*1*2*1	205	10	2	3	1	2	1	1007	1070	1239	641	3
2	10*3*2*2*2*1	175	10	3	2	2	2	1	888	1019	1486	1103	3
2	10*3*2*2*2*2	178	10	3	2	2	2	2	1101	1271	1423	594	3
2	10*3*2*3*2*1	198	10	3	2	3	2	1	857	1305	1242	665	3
2	11*1*1*1*1*1	145	11	1	1	1	1	1	1192	1752	1759	592	3
2	11*1*1*1*1*1	137	11	1	1	1	1	1	1179	1653	1581	974	3
2	11*1*1*1*1*2	163	11	1	1	1	1	2	1118	1290	1563	790	3
2	11*1*1*1*1*2	168	11	1	1	1	1	2	1095	1348	1390	861	3
2	11*1*1*1*1*2	173	11	1	1	1	1	2	996	1280	1465	838	3
2	11*1*1*1*1*2	170	11	1	1	1	1	2	1205	1198	1525	687	3
2	11*1*1*1*1*2	133	11	1	1	1	1	2	1380	1602	1841	706	3
2	11*1*1*1*1*2	152	11	1	1	1	1	2	1212	1347	1725	743	3
2	11*1*1*1*2*1	125	11	1	1	1	2	1	1250	1548	2091	997	3
2	11*1*1*1*2*1	126	11	1	1	1	2	1	1442	1737	1823	808	3
2	11*1*1*1*2*1	156	11	1	1	1	2	1	1184	1270	1724	719	3
2	11*1*1*1*2*2	141	11	1	1	1	2	2	1174	1405	1779	980	3
2	11*1*1*1*2*2	150	11	1	1	1	2	2	988	1627	1604	900	3
2	11*1*2*1*1*1	155	11	1	2	1	1	1	1321	1492	1547	556	3
2	11*1*2*1*2*1	146	11	1	2	1	2	1	1289	1361	1891	703	3
2	11*1*2*1*2*1	131	11	1	2	1	2	1	1290	1670	1744	874	3
2	11*1*2*1*2*1	165	11	1	2	1	2	1	1096	1325	1612	688	3
2	11*1*2*1*2*1	172	11	1	2	1	2	1	1080	1258	1498	770	3
2	11*1*2*1*2*2	128	11	1	2	1	2	2	1409	1512	2012	769	3
2	11*1*3*1*2*2	158	11	1	3	1	2	2	1147	1254	1463	961	3
2	11*2*1*1*1*1	147	11	2	1	1	1	1	1078	1423	1675	1025	3
2	11*2*2*1*2*1	124	11	2	2	1	2	1	1246	1233	2363	1051	3
2	11*2*2*1*2*1	160	11	2	2	1	2	1	1018	1272	1346	1171	3
2	11*2*2*1*2*2	143	11	2	2	1	2	2	1273	1579	1772	687	3
2	11*2*2*1*2*2	132	11	2	2	1	2	2	1377	1569	1707	921	3
2	11*2*2*2*2*2	164	11	2	2	2	2	2	1128	1289	1492	814	3
2	11*2*3*1*2*1	171	11	2	3	1	2	1	1019	1118	1625	852	3
2	11*3*3*2*2*2	144	11	3	3	2	2	2	1392	1382	1563	970	3
2	12*1*1*1*1*1	102	12	1	1	1	1	1	1217	1778	2307	1496	4
2	12*1*1*1*2*1	118	12	1	1	1	2	1	1437	1711	1971	1054	3
2	12*1*1*1*2*2	98	12	1	1	1	2	2	1803	2219	2406	756	4
2	12*1*2*1*2*2	89	12	1	2	1	2	2	1688	2139	2422	1354	4
2	12*1*3*1*2*2	105	12	1	3	1	2	2	1600	2048	2266	798	4
2	12*2*1*1*2*2	87	12	2	1	1	2	2	1749	2105	2450	1397	4
2	12*2*2*1*2*2	103	12	2	2	1	2	2	1483	1855	2165	1250	4
2	12*2*3*1*2*2	116	12	2	3	1	2	2	1617	1653	2029	906	3
2	12*3*3*3*2*1	106	12	3	3	3	2	1	1887	1777	1970	1027	4
2	12*3*3*3*2*2	99	12	3	3	3	2	2	1679	2140	2031	1064	4
2	13*1*1*1*2*2	77	13	1	1	1	2	2	1957	2802	2845	1318	4
2	13*1*1*1*2*2	70	13	1	1	1	2	2	2407	3010	2902	1020	4
2	13*1*1*1*2*2	68	13	1	1	1	2	2	1975	2687	3104	1671	4
2	13*1*2*1*2*2	67	13	1	2	1	2	2	2411	2876	3272	1050	4
2	13*1*3*1*2*2	71	13	1	3	1	2	2	2170	2561	3199	1263	4
2	13*2*3*1*2*1	76	13	2	3	1	2	1	2103	2042	3617	1190	4
2	13*3*3*1*2*2	72	13	3	3	1	2	2	2245	2349	2800	1754	4
2	14*1*1*1*2*1	45	14	1	1	1	2	1	2288	2725	4977	2581	4
2	14*1*1*1*2*2	52	14	1	1	1	2	2	2168	3066	4135	1622	4
2	14*1*2*1*2*2	54	14	1	2	1	2	2	2503	2863	3886	1685	4
2	14*1*2*1*2*2	51	14	1	2	1	2	2	2812	3445	3253	1639	4
2	14*1*2*1*2*2	47	14	1	2	1	2	2	2663	3083	3960	2321	4
2	14*1*2*1*2*3	57	14	1	2	1	2	3	2536	3374	3439	1310	4
2	14*1*3*1*2*2	55	14	1	3	1	2	2	2456	2927	3992	1520	4
2	14*2*2*1*2*2	50	14	2	2	1	2	2	2481	3189	3691	1992	4
2	14*2*2*1*2*2	58	14	2	2	1	2	2	2369	2678	3299	2183	4
2	15*1*1*1*2*2	31	15	1	1	1	2	2	2926	4512	4886	3165	4
2	15*1*1*1*2*2	33	15	1	1	1	2	2	3041	4619	5444	2348	4
2	15*1*1*1*2*3	23	15	1	1	1	2	3	3094	5008	5037	3618	4
2	15*1*2*1*2*2	37	15	1	2	1	2	2	3081	4009	4644	2615	4
2	15*2*2*1*2*2	30	15	2	2	1	2	2	3233	4118	5183	3404	4
2	15*2*2*1*2*2	40	15	2	2	1	2	2	3154	3982	4457	2485	4
2	15*2*2*1*2*3	35	15	2	2	1	2	3	3119	4070	4707	2818	4
2	17*1*1*1*2*2	9	17	1	1	1	2	2	6862	13231	10142	5312	5
2	17*1*2*1*3*3	6	17	1	2	1	3	3	8128	11265	13301	7683	5
2	17*2*1*1*2*2	10	17	2	1	1	2	2	6356	11204	9576	5778	5
2	17*2*1*1*3*3	5	17	2	1	1	3	3	9127	14825	15140	9563	5
2	17*2*3*1*3*2	7	17	2	3	1	3	2	7861	10452	12892	6577	5
2	17*2*3*2*3*2	8	17	2	3	2	3	2	8319	10551	11258	6888	5
2	18*2*3*1*3*3	3	18	2	3	1	3	3	19399	44263	39397	25575	6
2	2*1*1*1*1*1	1266	2	1	1	1	1	1	114	111	129	36	1
2	2*1*1*1*1*1	1267	2	1	1	1	1	1	98	94	138	60	1
2	2*1*1*1*1*1	1389	2	1	1	1	1	1	90	92	96	36	1
2	2*1*1*1*1*1	1269	2	1	1	1	1	1	82	102	148	57	1
2	2*1*1*1*1*1	1512	2	1	1	1	1	1	65	63	73	37	1
2	2*1*1*1*1*1	1513	2	1	1	1	1	1	55	61	87	35	1
2	2*1*1*1*1*1	1514	2	1	1	1	1	1	84	67	67	19	1
2	2*1*1*1*1*1	1313	2	1	1	1	1	1	80	103	103	70	1
2	2*1*1*1*1*1	1354	2	1	1	1	1	1	89	90	104	50	1
2	2*1*1*1*1*1	1275	2	1	1	1	1	1	88	102	132	60	1
2	2*1*1*1*1*1	1397	2	1	1	1	1	1	96	76	85	52	1
2	2*1*1*1*1*1	1519	2	1	1	1	1	1	64	61	85	25	1
2	2*1*1*1*1*1	1358	2	1	1	1	1	1	69	86	122	54	1
2	2*1*1*1*1*1	1279	2	1	1	1	1	1	124	113	102	39	1
2	2*1*1*1*1*1	1280	2	1	1	1	1	1	129	88	104	57	1
2	2*1*1*1*1*1	1281	2	1	1	1	1	1	133	108	96	40	1
2	2*1*1*1*1*1	1282	2	1	1	1	1	1	56	59	74	188	1
2	2*1*1*1*1*1	1323	2	1	1	1	1	1	118	80	101	50	1
2	2*1*1*1*1*1	1445	2	1	1	1	1	1	69	88	87	30	1
2	2*1*1*1*1*1	1406	2	1	1	1	1	1	78	96	88	40	1
2	2*1*1*1*1*1	1447	2	1	1	1	1	1	58	76	103	35	1
2	2*1*1*1*1*1	1287	2	1	1	1	1	1	106	80	136	50	1
2	2*1*1*1*1*1	1368	2	1	1	1	1	1	103	77	110	38	1
2	2*1*1*1*1*1	1289	2	1	1	1	1	1	84	87	118	82	1
2	2*1*1*1*1*1	1532	2	1	1	1	1	1	34	48	89	58	1
2	2*1*1*1*1*1	1412	2	1	1	1	1	1	80	94	79	44	1
2	2*1*1*1*1*1	1413	2	1	1	1	1	1	75	71	108	42	1
2	2*1*1*1*1*1	1373	2	1	1	1	1	1	90	78	100	54	1
2	2*1*1*1*1*1	1294	2	1	1	1	1	1	103	78	125	62	1
2	2*1*1*1*1*1	1416	2	1	1	1	1	1	100	73	92	28	1
2	2*1*1*1*1*1	1417	2	1	1	1	1	1	89	75	78	51	1
2	2*1*1*1*1*1	1418	2	1	1	1	1	1	51	65	114	62	1
2	2*1*1*1*1*1	1298	2	1	1	1	1	1	121	99	108	38	1
2	2*1*1*1*1*1	1460	2	1	1	1	1	1	69	77	91	28	1
2	2*1*1*1*1*1	1501	2	1	1	1	1	1	63	74	76	32	1
2	2*1*1*1*1*1	1462	2	1	1	1	1	1	80	68	85	32	1
2	2*1*1*1*1*1	1302	2	1	1	1	1	1	100	97	129	37	1
2	2*1*1*1*1*1	1424	2	1	1	1	1	1	71	72	114	32	1
2	2*1*1*1*1*1	1546	2	1	1	1	1	1	61	59	65	37	1
2	2*1*1*1*1*1	1547	2	1	1	1	1	1	65	53	86	18	1
2	2*1*1*1*1*1	1306	2	1	1	1	1	1	118	98	90	53	1
2	2*1*1*1*1*1	1307	2	1	1	1	1	1	85	87	106	81	1
2	2*1*1*1*1*1	1308	2	1	1	1	1	1	77	84	132	66	1
2	2*1*1*1*1*1	1309	2	1	1	1	1	1	94	92	122	50	1
2	2*1*1*1*1*1	1431	2	1	1	1	1	1	71	82	78	50	1
2	2*1*1*1*1*1	1311	2	1	1	1	1	1	87	86	128	56	1
2	2*1*1*1*1*1	1312	2	1	1	1	1	1	125	86	106	40	1
2	2*1*1*1*1*1	1474	2	1	1	1	1	1	68	68	82	41	1
2	2*1*1*1*1*1	1555	2	1	1	1	1	1	57	56	74	28	1
2	2*1*1*1*1*1	1315	2	1	1	1	1	1	97	81	131	45	1
2	2*1*1*1*1*1	1396	2	1	1	1	1	1	84	89	84	52	1
2	2*1*1*1*1*1	1317	2	1	1	1	1	1	103	83	112	56	1
2	2*1*1*1*1*1	1438	2	1	1	1	1	1	81	67	84	47	1
2	2*1*1*1*1*1	1359	2	1	1	1	1	1	72	91	127	41	1
2	2*1*1*1*1*1	1441	2	1	1	1	1	1	86	66	86	38	1
2	2*1*1*1*1*1	1321	2	1	1	1	1	1	93	114	108	35	1
2	2*1*1*1*1*1	1456	2	1	1	1	1	1	79	69	77	42	1
2	2*1*1*1*1*1	1363	2	1	1	1	1	1	72	99	104	54	1
2	2*1*1*1*1*1	1364	2	1	1	1	1	1	80	74	125	49	1
2	2*1*1*1*1*1	1446	2	1	1	1	1	1	71	74	74	54	1
2	2*1*1*1*1*1	1379	2	1	1	1	1	1	76	80	115	48	1
2	2*1*1*1*1*1	1488	2	1	1	1	1	1	55	61	98	37	1
2	2*1*1*1*1*1	1408	2	1	1	1	1	1	74	90	86	51	1
2	2*1*1*1*1*1	1450	2	1	1	1	1	1	57	83	78	54	1
2	2*1*1*1*1*1	1330	2	1	1	1	1	1	89	118	86	53	1
2	2*1*1*1*1*1	1492	2	1	1	1	1	1	46	64	89	51	1
2	2*1*1*1*1*1	1453	2	1	1	1	1	1	84	79	81	24	1
2	2*1*1*1*1*1	1534	2	1	1	1	1	1	58	57	69	43	1
2	2*1*1*1*1*1	1455	2	1	1	1	1	1	74	78	76	39	1
2	2*1*1*1*1*1	1348	2	1	1	1	1	1	93	96	116	31	1
2	2*1*1*1*1*1	1457	2	1	1	1	1	1	64	70	96	37	1
2	2*1*1*1*1*1	1390	2	1	1	1	1	1	80	83	112	39	1
2	2*1*1*1*1*1	1459	2	1	1	1	1	1	92	57	88	29	1
2	2*1*1*1*1*1	1352	2	1	1	1	1	1	97	81	111	44	1
2	2*1*1*1*1*1	1500	2	1	1	1	1	1	65	74	80	26	1
2	2*1*1*1*1*1	1502	2	1	1	1	1	1	53	64	82	46	1
2	2*1*1*1*1*1	1342	2	1	1	1	1	1	87	80	120	55	1
2	2*1*1*1*1*1	1343	2	1	1	1	1	1	80	81	137	43	1
2	2*1*1*1*1*1	1344	2	1	1	1	1	1	91	97	110	41	1
2	2*1*1*1*1*1	1466	2	1	1	1	1	1	68	90	69	36	1
2	2*1*1*1*1*1	1346	2	1	1	1	1	1	106	84	114	35	1
2	2*1*1*1*1*1	1468	2	1	1	1	1	1	70	69	95	28	1
2	2*1*1*1*1*1	1522	2	1	1	1	1	1	57	79	70	29	1
2	2*1*1*1*1*1	1429	2	1	1	1	1	1	44	69	103	67	1
2	2*1*1*1*1*1	1524	2	1	1	1	1	1	68	63	63	40	1
2	2*1*1*1*1*1	1552	2	1	1	1	1	1	50	51	54	63	1
2	2*1*1*1*1*1	1486	2	1	1	1	1	1	71	69	73	40	1
2	2*1*1*1*1*1	1554	2	1	1	1	1	1	55	67	63	31	1
2	2*1*1*1*1*1	1473	2	1	1	1	1	1	53	62	98	47	1
2	2*1*1*1*1*1	1476	2	1	1	1	1	1	65	66	89	39	1
2	2*1*1*1*1*1	1436	2	1	1	1	1	1	74	91	86	28	1
2	2*1*1*1*1*1	1357	2	1	1	1	1	1	87	98	102	44	1
2	2*1*1*1*1*1	1451	2	1	1	1	1	1	87	72	73	39	1
2	2*1*1*1*1*1	1506	2	1	1	1	1	1	75	63	74	30	1
2	2*1*1*1*1*1	1481	2	1	1	1	1	1	80	77	76	23	1
2	2*1*1*1*1*1	1495	2	1	1	1	1	1	70	90	61	27	1
2	2*1*1*1*1*1	1496	2	1	1	1	1	1	76	74	70	28	1
2	2*1*1*1*1*1	1536	2	1	1	1	1	1	47	66	76	37	1
2	2*1*1*1*1*1	1444	2	1	1	1	1	1	71	78	87	38	1
2	2*1*1*1*1*1	1499	2	1	1	1	1	1	58	69	89	30	1
2	2*1*1*1*1*1	1419	2	1	1	1	1	1	93	66	92	40	1
2	2*1*1*1*1*1	1384	2	1	1	1	1	1	91	94	94	38	1
2	2*1*1*1*1*1	1464	2	1	1	1	1	1	84	66	66	48	1
2	2*1*1*1*1*1	1490	2	1	1	1	1	1	73	68	72	38	1
2	2*1*1*1*1*1	1370	2	1	1	1	1	1	102	89	98	38	1
2	2*1*1*1*1*1	1509	2	1	1	1	1	1	62	62	85	31	1
2	2*1*1*1*1*1	1469	2	1	1	1	1	1	66	82	80	34	1
2	2*1*1*1*1*1	1507	2	1	1	1	1	1	51	65	93	32	1
2	2*1*1*1*1*1	1387	2	1	1	1	1	1	89	86	82	59	1
2	2*1*1*1*1*1	1432	2	1	1	1	1	1	94	81	85	21	1
2	2*1*1*1*1*1	1517	2	1	1	1	1	1	52	68	72	44	1
2	2*1*1*1*1*1	1430	2	1	1	1	1	1	87	79	88	27	1
2	2*1*1*1*1*1	1511	2	1	1	1	1	1	43	52	96	48	1
2	2*1*1*1*1*1	1423	2	1	1	1	1	1	68	68	116	37	1
2	2*1*1*1*1*1	1494	2	1	1	1	1	1	63	59	82	45	1
2	2*1*1*1*1*1	1415	2	1	1	1	1	1	81	79	91	43	1
2	2*1*1*1*1*1	1503	2	1	1	1	1	1	72	78	72	23	1
2	2*1*1*1*1*1	1480	2	1	1	1	1	1	81	68	69	38	1
2	2*1*1*1*1*1	1539	2	1	1	1	1	1	67	78	57	23	1
2	2*1*1*1*1*1	1529	2	1	1	1	1	1	63	65	77	26	1
2	2*1*1*1*1*1	1505	2	1	1	1	1	1	79	76	62	27	1
2	2*1*1*1*1*1	1484	2	1	1	1	1	1	68	66	84	37	1
2	2*1*1*1*1*1	1489	2	1	1	1	1	1	81	79	68	23	1
2	2*1*1*1*1*1	1467	2	1	1	1	1	1	76	75	87	24	1
2	2*1*1*1*1*1	1549	2	1	1	1	1	1	58	65	63	35	1
2	2*1*1*1*1*1	1551	2	1	1	1	1	1	51	66	65	39	1
2	2*1*2*1*1*1	1356	2	1	2	1	1	1	88	96	87	61	1
2	2*1*2*1*1*1	1284	2	1	2	1	1	1	72	108	125	68	1
2	2*1*2*1*1*1	1329	2	1	2	1	1	1	106	83	115	42	1
2	2*1*2*1*1*1	1427	2	1	2	1	1	1	108	63	80	35	1
2	2*1*2*1*1*1	1371	2	1	2	1	1	1	66	96	114	51	1
2	2*1*2*1*1*1	1271	2	1	2	1	1	1	102	83	136	65	1
2	2*1*2*1*1*1	1362	2	1	2	1	1	1	90	73	114	53	1
2	2*1*2*1*1*1	1482	2	1	2	1	1	1	70	66	95	24	1
2	2*2*1*1*1*1	1538	2	2	1	1	1	1	78	53	73	21	1
2	2*2*1*1*1*1	1485	2	2	1	1	1	1	79	63	69	42	1
2	2*2*1*1*1*1	1540	2	2	1	1	1	1	51	68	69	37	1
2	2*2*1*1*1*1	1465	2	2	1	1	1	1	62	73	88	40	1
2	2*2*1*1*1*1	1520	2	2	1	1	1	1	62	64	68	41	1
2	2*2*1*1*1*1	1300	2	2	1	1	1	1	89	89	118	67	1
2	2*2*1*1*1*1	1479	2	2	1	1	1	1	86	71	79	21	1
2	2*2*1*1*1*1	1376	2	2	1	1	1	1	90	67	99	65	1
2	2*2*1*2*1*1	1544	2	2	1	2	1	1	62	48	70	42	1
2	2*2*1*2*1*1	1435	2	2	1	2	1	1	70	80	90	40	1
2	2*2*1*2*1*1	1365	2	2	1	2	1	1	78	71	122	57	1
2	2*2*1*2*1*1	1487	2	2	1	2	1	1	65	39	81	67	1
2	2*2*2*1*1*1	1382	2	2	2	1	1	1	78	65	115	61	1
2	2*2*2*1*1*1	1392	2	2	2	1	1	1	82	94	90	47	1
2	2*2*2*1*1*1	1316	2	2	2	1	1	1	88	89	118	59	1
2	2*2*2*1*1*1	1394	2	2	2	1	1	1	86	80	112	33	1
2	2*3*1*2*1*1	1448	2	3	1	2	1	1	58	55	91	68	1
2	2*3*1*2*1*1	1355	2	3	1	2	1	1	72	85	121	54	1
2	3*1*1*1*1*1	1035	3	1	1	1	1	1	166	171	177	76	1
2	3*1*1*1*1*1	1157	3	1	1	1	1	1	135	113	156	76	1
2	3*1*1*1*1*1	1158	3	1	1	1	1	1	126	130	158	66	1
2	3*1*1*1*1*1	1038	3	1	1	1	1	1	143	156	192	98	1
2	3*1*1*1*1*1	1160	3	1	1	1	1	1	165	118	125	69	1
2	3*1*1*1*1*1	1120	3	1	1	1	1	1	122	137	161	83	1
2	3*1*1*1*1*1	1162	3	1	1	1	1	1	127	119	164	65	1
2	3*1*1*1*1*1	1042	3	1	1	1	1	1	162	183	159	82	1
2	3*1*1*1*1*1	1043	3	1	1	1	1	1	185	130	175	95	1
2	3*1*1*1*1*1	1124	3	1	1	1	1	1	128	154	150	68	1
2	3*1*1*1*1*1	1045	3	1	1	1	1	1	151	140	227	65	1
2	3*1*1*1*1*1	1086	3	1	1	1	1	1	141	163	155	78	1
2	3*1*1*1*1*1	1047	3	1	1	1	1	1	183	173	189	35	1
2	3*1*1*1*1*1	1169	3	1	1	1	1	1	126	121	151	68	1
2	3*1*1*1*1*1	1210	3	1	1	1	1	1	112	124	143	52	1
2	3*1*1*1*1*1	1171	3	1	1	1	1	1	129	141	130	64	1
2	3*1*1*1*1*1	1051	3	1	1	1	1	1	122	145	176	134	1
2	3*1*1*1*1*1	1052	3	1	1	1	1	1	142	154	166	115	1
2	3*1*1*1*1*1	1133	3	1	1	1	1	1	101	116	210	68	1
2	3*1*1*1*1*1	1175	3	1	1	1	1	1	132	145	129	53	1
2	3*1*1*1*1*1	1176	3	1	1	1	1	1	153	147	124	35	1
2	3*1*1*1*1*1	1177	3	1	1	1	1	1	109	140	150	60	1
2	3*1*1*1*1*1	1218	3	1	1	1	1	1	106	131	140	47	1
2	3*1*1*1*1*1	1138	3	1	1	1	1	1	121	138	165	67	1
2	3*1*1*1*1*1	1139	3	1	1	1	1	1	136	173	150	32	1
2	3*1*1*1*1*1	1181	3	1	1	1	1	1	102	117	145	92	1
2	3*1*1*1*1*1	1222	3	1	1	1	1	1	117	111	138	54	1
2	3*1*1*1*1*1	1183	3	1	1	1	1	1	109	117	161	68	1
2	3*1*1*1*1*1	1184	3	1	1	1	1	1	112	126	141	74	1
2	3*1*1*1*1*1	1185	3	1	1	1	1	1	134	131	119	69	1
2	3*1*1*1*1*1	1226	3	1	1	1	1	1	97	103	149	65	1
2	3*1*1*1*1*1	1066	3	1	1	1	1	1	139	157	184	81	1
2	3*1*1*1*1*1	1228	3	1	1	1	1	1	97	119	137	60	1
2	3*1*1*1*1*1	1148	3	1	1	1	1	1	136	127	157	65	1
2	3*1*1*1*1*1	1190	3	1	1	1	1	1	126	118	142	62	1
2	3*1*1*1*1*1	1070	3	1	1	1	1	1	170	179	158	47	1
2	3*1*1*1*1*1	1192	3	1	1	1	1	1	103	114	157	71	1
2	3*1*1*1*1*1	1193	3	1	1	1	1	1	98	114	141	92	1
2	3*1*1*1*1*1	1073	3	1	1	1	1	1	145	165	185	57	1
2	3*1*1*1*1*1	1074	3	1	1	1	1	1	153	127	179	92	1
2	3*1*1*1*1*1	1196	3	1	1	1	1	1	112	104	158	70	1
2	3*1*1*1*1*1	1116	3	1	1	1	1	1	133	141	196	36	1
2	3*1*1*1*1*1	1077	3	1	1	1	1	1	114	146	193	98	1
2	3*1*1*1*1*1	1118	3	1	1	1	1	1	168	141	136	60	1
2	3*1*1*1*1*1	1079	3	1	1	1	1	1	150	153	169	75	1
2	3*1*1*1*1*1	1173	3	1	1	1	1	1	146	130	140	46	1
2	3*1*1*1*1*1	1213	3	1	1	1	1	1	138	137	121	33	1
2	3*1*1*1*1*1	1203	3	1	1	1	1	1	96	111	152	79	1
2	3*1*1*1*1*1	1123	3	1	1	1	1	1	129	121	186	65	1
2	3*1*1*1*1*1	1164	3	1	1	1	1	1	108	150	159	56	1
2	3*1*1*1*1*1	1125	3	1	1	1	1	1	132	134	157	77	1
2	3*1*1*1*1*1	1247	3	1	1	1	1	1	86	134	115	65	1
2	3*1*1*1*1*1	1087	3	1	1	1	1	1	153	127	167	89	1
2	3*1*1*1*1*1	1088	3	1	1	1	1	1	124	123	192	97	1
2	3*1*1*1*1*1	1223	3	1	1	1	1	1	118	103	138	60	1
2	3*1*1*1*1*1	1251	3	1	1	1	1	1	77	97	136	88	1
2	3*1*1*1*1*1	1091	3	1	1	1	1	1	127	135	220	51	1
2	3*1*1*1*1*1	1092	3	1	1	1	1	1	140	137	159	94	1
2	3*1*1*1*1*1	1159	3	1	1	1	1	1	151	149	143	35	1
2	3*1*1*1*1*1	1258	3	1	1	1	1	1	108	120	107	60	1
2	3*1*1*1*1*1	1135	3	1	1	1	1	1	134	128	156	76	1
2	3*1*1*1*1*1	1096	3	1	1	1	1	1	151	135	184	58	1
2	3*1*1*1*1*1	1137	3	1	1	1	1	1	128	137	146	81	1
2	3*1*1*1*1*1	1249	3	1	1	1	1	1	111	113	125	50	1
2	3*1*1*1*1*1	1259	3	1	1	1	1	1	102	96	130	67	1
2	3*1*1*1*1*1	1221	3	1	1	1	1	1	118	105	142	56	1
2	3*1*1*1*1*1	1141	3	1	1	1	1	1	129	140	149	73	1
2	3*1*1*1*1*1	1163	3	1	1	1	1	1	111	110	175	78	1
2	3*1*1*1*1*1	1143	3	1	1	1	1	1	144	147	156	42	1
2	3*1*1*1*1*1	1104	3	1	1	1	1	1	121	124	193	84	1
2	3*1*1*1*1*1	1252	3	1	1	1	1	1	117	107	129	45	1
2	3*1*1*1*1*1	1235	3	1	1	1	1	1	80	158	124	48	1
2	3*1*1*1*1*1	1232	3	1	1	1	1	1	96	94	164	57	1
2	3*1*1*1*1*1	1233	3	1	1	1	1	1	88	86	150	86	1
2	3*1*1*1*1*1	1230	3	1	1	1	1	1	103	102	147	59	1
2	3*1*1*1*1*1	1262	3	1	1	1	1	1	100	91	132	70	1
2	3*1*1*1*1*1	1154	3	1	1	1	1	1	137	130	158	57	1
2	3*1*1*1*1*1	1156	3	1	1	1	1	1	137	135	143	66	1
2	3*1*1*1*1*1	1113	3	1	1	1	1	1	110	159	174	66	1
2	3*1*1*1*1*1	1208	3	1	1	1	1	1	119	104	151	60	1
2	3*1*1*1*1*1	1127	3	1	1	1	1	1	158	130	142	70	1
2	3*1*1*1*1*1	1217	3	1	1	1	1	1	78	72	127	149	1
2	3*1*1*1*1*1	1238	3	1	1	1	1	1	120	112	120	55	1
2	3*1*1*1*1*1	1248	3	1	1	1	1	1	102	105	133	60	1
2	3*1*1*1*1*1	1261	3	1	1	1	1	1	95	108	137	53	1
2	3*1*1*1*1*1	1245	3	1	1	1	1	1	139	99	119	46	1
2	3*1*1*1*1*1	1194	3	1	1	1	1	1	99	109	163	74	1
2	3*1*1*1*1*1	1142	3	1	1	1	1	1	94	103	199	94	1
2	3*1*1*1*1*1	1153	3	1	1	1	1	1	128	145	147	63	1
